,Unnamed: 0,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra,wrong_name,B,CAT-DEC,CAT-RA,H,I,J,K,R,U,V,g,hd_name,i,name,r,u,z
3840,3821,SZ Cam,62.3363333333,szcam,pa080027.fits,62:20:10.8,4:07:41.0,8,SZ Cam,61.9208333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3841,3822,SZ Cam,62.3346388889,szcam,pa080029.fits,62:20:04.7,4:07:41.0,8,SZ Cam,61.9208333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3842,3822,SZ Cam,62.3346388889,szcam,pa080029.fits,62:20:04.7,4:07:41.0,8,SZ Cam,61.9208333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3843,3823,SZ Cam,62.3332777778,szcam,pa110027.fits,62:19:59.8,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3844,3823,SZ Cam,62.3332777778,szcam,pa110027.fits,62:19:59.8,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3845,3824,SZ Cam,62.315,szcam,pc020042.fits,62:18:54.0,4:08:54.1,8,SZ Cam,62.2254166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3846,3824,SZ Cam,62.315,szcam,pc020042.fits,62:18:54.0,4:08:54.1,8,SZ Cam,62.2254166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3847,3825,SZ Cam,62.3295555556,szcam,pg210022.fits,62:19:46.4,4:07:49.7,8,SZ Cam,61.9570833333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3848,3825,SZ Cam,62.3295555556,szcam,pg210022.fits,62:19:46.4,4:07:49.7,8,SZ Cam,61.9570833333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3849,3826,SZ Cam,62.3274722222,szcam,pg210024.fits,62:19:38.9,4:07:48.5,8,SZ Cam,61.9520833333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3850,3826,SZ Cam,62.3274722222,szcam,pg210024.fits,62:19:38.9,4:07:48.5,8,SZ Cam,61.9520833333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3851,3827,SZ Cam,62.3253333333,szcam,pg210028.fits,62:19:31.2,4:07:48.8,8,SZ Cam,61.9533333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3852,3827,SZ Cam,62.3253333333,szcam,pg210028.fits,62:19:31.2,4:07:48.8,8,SZ Cam,61.9533333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3853,3828,SZ Cam,62.3253333333,szcam,pg210032.fits,62:19:31.2,4:07:48.8,8,SZ Cam,61.9533333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3854,3828,SZ Cam,62.3253333333,szcam,pg210032.fits,62:19:31.2,4:07:48.8,8,SZ Cam,61.9533333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3855,3829,SZ Cam,62.3318333333,szcam,pg300028.fits,62:19:54.6,4:07:48.8,8,SZ Cam,61.9533333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3856,3829,SZ Cam,62.3318333333,szcam,pg300028.fits,62:19:54.6,4:07:48.8,8,SZ Cam,61.9533333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3857,3830,SZ Cam,62.3328055556,szcam,pj050027.fits,62:19:58.1,4:07:49.0,8,SZ Cam,61.9541666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3858,3830,SZ Cam,62.3328055556,szcam,pj050027.fits,62:19:58.1,4:07:49.0,8,SZ Cam,61.9541666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3859,3831,SZ Cam,62.3329444444,szcam,pj110022.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3860,3831,SZ Cam,62.3329444444,szcam,pj110022.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3861,3832,SZ Cam,40.7591666667,szcam,pj190029.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3862,3832,SZ Cam,40.7591666667,szcam,pj190029.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3863,3833,SZ Cam,40.7591666667,szcam,pj190031.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3864,3833,SZ Cam,40.7591666667,szcam,pj190031.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3865,3834,SZ Cam,40.7591666667,szcam,pj190035.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3866,3834,SZ Cam,40.7591666667,szcam,pj190035.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3867,3835,SZ Cam,40.7591666667,szcam,pj190039.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3868,3835,SZ Cam,40.7591666667,szcam,pj190039.fits,40:45:33.0,20:23:19.0,8,SZ Cam,305.829166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3869,3836,SZ Cam,62.3329444444,szcam,pl150035.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3870,3836,SZ Cam,62.3329444444,szcam,pl150035.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3871,3837,SZ Cam,62.3329444444,szcam,pl150039.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3872,3837,SZ Cam,62.3329444444,szcam,pl150039.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3873,3838,SZ Cam,62.3329444444,szcam,pl150052.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3874,3838,SZ Cam,62.3329444444,szcam,pl150052.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3875,3839,SZ Cam,62.3329444444,szcam,pl150055.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3876,3839,SZ Cam,62.3329444444,szcam,pl150055.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3877,3840,SZ Cam,62.3329444444,szcam,pl150064.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3878,3840,SZ Cam,62.3329444444,szcam,pl150064.fits,62:19:58.6,04:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3879,3841,SZ Cam,62.3330277778,szcam,pl270029.fits,62:19:58.9,4:07:49.6,8,SZ Cam,61.9566666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3880,3841,SZ Cam,62.3330277778,szcam,pl270029.fits,62:19:58.9,4:07:49.6,8,SZ Cam,61.9566666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3881,3842,SZ Cam,62.3329722222,szcam,pl270037.fits,62:19:58.7,4:07:48.6,8,SZ Cam,61.9525,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3882,3842,SZ Cam,62.3329722222,szcam,pl270037.fits,62:19:58.7,4:07:48.6,8,SZ Cam,61.9525,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3883,3843,SZ Cam,62.3329444444,szcam,pl270041.fits,62:19:58.6,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3884,3843,SZ Cam,62.3329444444,szcam,pl270041.fits,62:19:58.6,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3885,3844,SZ Cam,62.3329444444,szcam,pl270044.fits,62:19:58.6,4:07:49.28,8,SZ Cam,61.9553333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3886,3844,SZ Cam,62.3329444444,szcam,pl270044.fits,62:19:58.6,4:07:49.28,8,SZ Cam,61.9553333333,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3887,3845,SZ Cam,62.3329444444,szcam,pl270047s.fits,62:19:58.6,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3888,3845,SZ Cam,62.3329444444,szcam,pl270047s.fits,62:19:58.6,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3889,3846,SZ Cam,62.3329444444,szcam,pl270050.fits,62:19:58.6,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3890,3846,SZ Cam,62.3329444444,szcam,pl270050.fits,62:19:58.6,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3891,3847,SZ Cam,62.3335277778,szcam,qc060031.fits,62:20:00.7,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3892,3847,SZ Cam,62.3335277778,szcam,qc060031.fits,62:20:00.7,4:07:49.3,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3893,3848,SZ Cam,62.3383333333,szcam,qc060033.fits,62:20:18.0,4:07:51.6,8,SZ Cam,61.965,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3894,3848,SZ Cam,62.3383333333,szcam,qc060033.fits,62:20:18.0,4:07:51.6,8,SZ Cam,61.965,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3895,3849,SZ Cam,62.3383333333,szcam,qc060037.fits,62:20:18.0,4:07:51.6,8,SZ Cam,61.965,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3896,3849,SZ Cam,62.3383333333,szcam,qc060037.fits,62:20:18.0,4:07:51.6,8,SZ Cam,61.965,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3897,3850,SZ Cam,62.3383333333,szcam,qc060039.fits,62:20:18.0,4:07:51.6,8,SZ Cam,61.965,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3898,3850,SZ Cam,62.3383333333,szcam,qc060039.fits,62:20:18.0,4:07:51.6,8,SZ Cam,61.965,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3899,3851,SZ Cam,62.3235833333,szcam,qc100021.fits,62:19:24.9,4:08:54.4,8,SZ Cam,62.2266666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3900,3851,SZ Cam,62.3235833333,szcam,qc100021.fits,62:19:24.9,4:08:54.4,8,SZ Cam,62.2266666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3901,3852,SZ Cam,62.3376111111,szcam,qc100023.fits,62:20:15.4,4:07:51.4,8,SZ Cam,61.9641666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3902,3852,SZ Cam,62.3376111111,szcam,qc100023.fits,62:20:15.4,4:07:51.4,8,SZ Cam,61.9641666667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3903,3853,SZ Cam,62.3342222222,szcam,rb260034.fits,62:20:03.20,04:07:57.240,8,SZ Cam,61.9885,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3904,3853,SZ Cam,62.3342222222,szcam,rb260034.fits,62:20:03.20,04:07:57.240,8,SZ Cam,61.9885,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3905,3854,SZ Cam,62.3342222222,szcam,rb260035.fits,62:20:03.20,04:07:57.240,8,SZ Cam,61.9885,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3906,3854,SZ Cam,62.3342222222,szcam,rb260035.fits,62:20:03.20,04:07:57.240,8,SZ Cam,61.9885,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3907,3855,SZ Cam,62.3542777778,szcam,rc070028.fits,62:21:15.40,04:08:32.887,8,SZ Cam,62.1370291667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3908,3855,SZ Cam,62.3542777778,szcam,rc070028.fits,62:21:15.40,04:08:32.887,8,SZ Cam,62.1370291667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3909,3856,SZ Cam,62.3542777778,szcam,rc070029.fits,62:21:15.40,04:08:32.887,8,SZ Cam,62.1370291667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3910,3856,SZ Cam,62.3542777778,szcam,rc070029.fits,62:21:15.40,04:08:32.887,8,SZ Cam,62.1370291667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3911,3857,SZ Cam,62.3329166667,szcam,rd240018.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3912,3857,SZ Cam,62.3329166667,szcam,rd240018.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3913,3858,SZ Cam,62.3329166667,szcam,rd240019.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3914,3858,SZ Cam,62.3329166667,szcam,rd240019.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3915,3859,SZ Cam,62.3329166667,szcam,re060020.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3916,3859,SZ Cam,62.3329166667,szcam,re060020.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3917,3860,SZ Cam,62.3329166667,szcam,re070009.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3918,3860,SZ Cam,62.3329166667,szcam,re070009.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3919,3861,SZ Cam,62.3329166667,szcam,rf020015.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3920,3861,SZ Cam,62.3329166667,szcam,rf020015.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3921,3862,SZ Cam,62.3329166667,szcam,rk270048a.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3922,3862,SZ Cam,62.3329166667,szcam,rk270048a.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3923,3863,SZ Cam,62.3329166667,szcam,rk270048b.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3924,3863,SZ Cam,62.3329166667,szcam,rk270048b.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3925,3864,SZ Cam,62.3329166667,szcam,sd100011.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3926,3864,SZ Cam,62.3329166667,szcam,sd100011.fits,+62:19:58.50,04:07:49.287,8,SZ Cam,61.9553625,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3927,3865,SZ Cam,62.3330555556,szcam,sh160017.fits,+62:19:59.00,04:07:49.300,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3928,3865,SZ Cam,62.3330555556,szcam,sh160017.fits,+62:19:59.00,04:07:49.300,8,SZ Cam,61.9554166667,,7.26,62.33293757,61.95538446,6.100,,6.122,6.063,,6.82,6.93,,HD 25638,,SZ Cam,,,
3929,3866,T Cep,68.4908888889,tcep,tf300032.fits,+68:29:27.20,21:09:31.780,8,T Cep,317.382416667,,8.45,68.49088996,317.38242039,-1.287,,-0.496,-1.824,,,7.37,,HD 202012,,T Cep,,,
3930,3867,T Cep,68.4908888889,tcep,ti040051.fits,+68:29:27.20,21:09:31.780,8,T Cep,317.382416667,,8.45,68.49088996,317.38242039,-1.287,,-0.496,-1.824,,,7.37,,HD 202012,,T Cep,,,
3931,3868,T Cep,68.4908888889,tcep,ua280068.fits,+68:29:27.20,21:09:31.780,8,T Cep,317.382416667,,8.45,68.49088996,317.38242039,-1.287,,-0.496,-1.824,,,7.37,,HD 202012,,T Cep,,,
3932,3869,T Cep,68.4908888889,tcep,va290068.fits,+68:29:27.20,21:09:31.780,8,T Cep,317.382416667,,8.45,68.49088996,317.38242039,-1.287,,-0.496,-1.824,,,7.37,,HD 202012,,T Cep,,,
3933,3870,T Her,31.0211666667,ther,tf090021.fits,+31:01:16.20,18:09:06.207,8,T Her,272.2758625,,10.03,31.02116701,272.2758771,3.314,,4.210,2.988,,,8.91,,HD 166382,,T Her,,,
3934,3871,T Her,31.0211666667,ther,ua280070.fits,+31:01:16.20,18:09:06.207,8,T Her,272.2758625,,10.03,31.02116701,272.2758771,3.314,,4.210,2.988,,,8.91,,HD 166382,,T Her,,,
3935,3872,T Her,31.0211666667,ther,ud180040.fits,+31:01:16.20,18:09:06.207,8,T Her,272.2758625,,10.03,31.02116701,272.2758771,3.314,,4.210,2.988,,,8.91,,HD 166382,,T Her,,,
3936,3873,T Her,31.0211666667,ther,va290066.fits,+31:01:16.20,18:09:06.207,8,T Her,272.2758625,,10.03,31.02116701,272.2758771,3.314,,4.210,2.988,,,8.91,,HD 166382,,T Her,,,
3937,3874,T Her,31.0211666667,ther,vc150069.fits,+31:01:16.20,18:09:06.207,8,T Her,272.2758625,,10.03,31.02116701,272.2758771,3.314,,4.210,2.988,,,8.91,,HD 166382,,T Her,,,
3938,3875,TW Dra,63.8523333333,twdraB,qd270022b.fits,63:51:08.4,15:34:04.3,5,TW Dra,233.517916667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3939,3875,TW Dra,63.8523333333,twdraB,qd270022b.fits,63:51:08.4,15:34:04.3,5,TW Dra,233.517916667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3940,3876,TW Dra,63.8353333333,twdra,nd150033.fits,63:50:07.2,15:34:32.7,8,TW Dra,233.63625,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3941,3876,TW Dra,63.8353333333,twdra,nd150033.fits,63:50:07.2,15:34:32.7,8,TW Dra,233.63625,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3942,3877,TW Dra,63.8353055556,twdra,nd150034.fits,63:50:07.1,15:34:33.1,8,TW Dra,233.637916667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3943,3877,TW Dra,63.8353055556,twdra,nd150034.fits,63:50:07.1,15:34:33.1,8,TW Dra,233.637916667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3944,3878,TW Dra,63.8908888889,twdra,ne190017.fits,63:53:27.2,15:34:07.3,8,TW Dra,233.530416667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3945,3878,TW Dra,63.8908888889,twdra,ne190017.fits,63:53:27.2,15:34:07.3,8,TW Dra,233.530416667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3946,3879,TW Dra,63.8909444444,twdra,ne190018.fits,63:53:27.4,15:34:07.8,8,TW Dra,233.5325,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3947,3879,TW Dra,63.8909444444,twdra,ne190018.fits,63:53:27.4,15:34:07.8,8,TW Dra,233.5325,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3948,3880,TW Dra,63.8848888889,twdra,ne270010.fits,63:53:05.6,15:32:28.7,8,TW Dra,233.119583333,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3949,3880,TW Dra,63.8848888889,twdra,ne270010.fits,63:53:05.6,15:32:28.7,8,TW Dra,233.119583333,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3950,3881,TW Dra,63.8900833333,twdra,ni050012.fits,63:53:24.3,15:34:23.8,8,TW Dra,233.599166667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3951,3881,TW Dra,63.8900833333,twdra,ni050012.fits,63:53:24.3,15:34:23.8,8,TW Dra,233.599166667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3952,3882,TW Dra,63.8893888889,twdra,oc240020.fits,63:53:21.8,15:34:16.5,8,TW Dra,233.56875,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3953,3882,TW Dra,63.8893888889,twdra,oc240020.fits,63:53:21.8,15:34:16.5,8,TW Dra,233.56875,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3954,3883,TW Dra,63.8831388889,twdra,oc290012.fits,63:52:59.3,15:34:16.3,8,TW Dra,233.567916667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3955,3883,TW Dra,63.8831388889,twdra,oc290012.fits,63:52:59.3,15:34:16.3,8,TW Dra,233.567916667,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
3956,3884,TW Dra,63.8963888889,twdra,oc300011.fits,63:53:47.0,15:34:15.2,8,TW Dra,233.563333333,,7.750,63.90713751,233.4627377,6.281,,6.501,6.147,,,7.46,,HD 139319,,TW Dra,,,
